"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_BPS"
"20151231","000683.SZ",3.7431
"20151231","600132.SH",2.3583
"20151231","002353.SZ",8.1359
"20151231","002372.SZ",4.14
"20151231","300097.SZ",8.2469
"20151231","300049.SZ",5.09
"20151231","002215.SZ",1.9061
"20151231","002430.SZ",4.4195
"20151231","600017.SH",3.2907
"20151231","A15206.SZ",4.22
"20151231","600917.SH",2.2354
"20151231","600487.SH",3.72
"20151231","600610.SH",1.0818
"20151231","300549.SZ",3.33
"20151231","600776.SH",2.3552
"20151231","600592.SH",5.1756
"20151231","002346.SZ",3.3716
"20151231","002144.SZ",9.6471
"20151231","002059.SZ",2.2928
"20151231","002178.SZ",1.5799
"20151231","601928.SH",4.1952
"20151231","000655.SZ",5.3275
"20151231","600288.SH",3.4045
"20151231","002029.SZ",6.6448
"20151231","000701.SZ",11.8887
"20151231","001896.SZ",4.5395
"20151231","002348.SZ",2.5704
"20151231","000659.SZ",0.8154
"20151231","603566.SH",8.3576
"20151231","600861.SH",7.3041
"20151231","000548.SZ",2.9692
"20151231","300396.SZ",6.5
"20151231","600000.SH",15.292
"20151231","600735.SH",1.8477
"20151231","600979.SH",2.1733
"20151231","600694.SH",21.7547
"20151231","600162.SH",2.7659
"20151231","600729.SH",11.7636
"20151231","000063.SZ",7.15
"20151231","600311.SH",1.3403
"20151231","002723.SZ",3.4507
"20151231","601226.SH",3.1931
"20151231","300265.SZ",2.5446
"20151231","002540.SZ",2.6023
"20151231","002271.SZ",4.8952
"20151231","002482.SZ",9.24
"20151231","002625.SZ",1.7591
"20151231","000700.SZ",6.73
"20151231","600360.SH",2.7032
"20151231","002441.SZ",5.0071
"20151231","600348.SH",5.3449
"20151231","300046.SZ",5.5535
"20151231","000985.SZ",3.7189
"20151231","000953.SZ",0.3681
"20151231","000713.SZ",4.5573
"20151231","603393.SH",5.66
"20151231","300187.SZ",6.1246
"20151231","300041.SZ",7.5307
"20151231","300420.SZ",8.47
"20151231","002307.SZ",2.6618
"20151231","002671.SZ",3.2689
"20151231","603556.SH",5.7174
"20151231","600706.SH",4.6386
"20151231","600220.SH",1.0099
"20151231","600510.SH",6.3253
"20151231","600782.SH",5.8154
"20151231","600089.SH",6.4319
"20151231","002406.SZ",3.8917
"20151231","A12063.SZ",2.116
"20151231","000730.SZ",0.408
"20151231","300035.SZ",3.6032
"20151231","000592.SZ",3.2502
"20151231","600467.SH",4.0099
"20151231","000753.SZ",1.4878
"20151231","002789.SZ",9.6476
"20151231","603678.SH",6.8421
"20151231","600187.SH",1.7481
"20151231","600379.SH",1.8431
"20151231","002061.SZ",1.9427
"20151231","002745.SZ",5.6517
"20151231","002727.SZ",8.7322
"20151231","300014.SZ",4.0013
"20151231","002236.SZ",5.5975
"20151231","002575.SZ",1.5199
"20151231","000151.SZ",3.4079
"20151231","300039.SZ",2.4056
"20151231","002367.SZ",3.1682
"20151231","600452.SH",4.3393
"20151231","300007.SZ",4.16
"20151231","300338.SZ",2.9794
"20151231","600008.SH",3.5414
"20151231","A16052.SZ",1.78
"20151231","300458.SZ",9.5794
"20151231","603268.SH",6.0831
"20151231","600583.SH",5.1967
"20151231","603799.SH",4.4596
"20151231","600508.SH",11.045
"20151231","002193.SZ",4.2854
"20151231","002393.SZ",16.2777
"20151231","002424.SZ",1.8756
"20151231","600362.SH",13.2573
"20151231","600011.SH",5.2241
"20151231","000600.SZ",5.9073
"20151231","002443.SZ",3.796
"20151231","600375.SH",4.7169
"20151231","600403.SH",3.5517
"20151231","600428.SH",3.9435
"20151231","600498.SH",6.5511
"20151231","002487.SZ",3.0413
"20151231","002240.SZ",2.8236
"20151231","002285.SZ",2.4555
"20151231","002655.SZ",1.7558
"20151231","300191.SZ",3.6443
"20151231","300144.SZ",3.8567
"20151231","002109.SZ",2.8575
"20151231","600835.SH",7.9386
"20151231","600599.SH",4.2315
"20151231","600710.SH",1.8158
"20151231","600310.SH",3.2349
"20151231","300412.SZ",3.3444
"20151231","600748.SH",4.404
"20151231","000750.SZ",4.7175
"20151231","A11162.SZ",5.07
"20151231","300051.SZ",2.3668
"20151231","000572.SZ",4.4745
"20151231","002684.SZ",3.0253
"20151231","000716.SZ",5.45
"20151231","300076.SZ",5.0246
"20151231","A16053.SZ",4.38
"20151231","300325.SZ",2.5677
"20151231","300011.SZ",3.9296
"20151231","000797.SZ",3.1562
"20151231","300303.SZ",2.4679
"20151231","603338.SH",5.6409
"20151231","600839.SH",2.6227
"20151231","300424.SZ",6.1475
"20151231","603029.SH",7.23
"20151231","600166.SH",5.5596
"20151231","002517.SZ",1.1351
"20151231","601877.SH",5.0996
"20151231","002756.SZ",14.3899
"20151231","000525.SZ",7.6951
"20151231","002001.SZ",6.4728
"20151231","600121.SH",3.3874
"20151231","603306.SH",7.5612
"20151231","000038.SZ",1.203
"20151231","002384.SZ",3.17
"20151231","002582.SZ",9.365
"20151231","002673.SZ",4.3421
"20151231","002379.SZ",1.2884
"20151231","002089.SZ",2.7448
"20151231","002527.SZ",3.7045
"20151231","000752.SZ",2.994
"20151231","300248.SZ",2.6785
"20151231","000517.SZ",1.138
"20151231","300204.SZ",4.902
"20151231","600987.SH",4.3312
"20151231","600873.SH",2.681
"20151231","600696.SH",1.4805
"20151231","603618.SH",7.0704
"20151231","000850.SZ",5.5783
"20151231","002501.SZ",4.0998
"20151231","000543.SZ",5.09
"20151231","300426.SZ",5.425
"20151231","600126.SH",2.6395
"20151231","002481.SZ",2.033
"20151231","600862.SH",2.4009
"20151231","600055.SH",3.2272
"20151231","300285.SZ",3.1335
"20151231","002139.SZ",3.69
"20151231","600867.SH",2.1652
"20151231","600435.SH",2.7652
"20151231","002167.SZ",1.6817
"20151231","002041.SZ",2.552
"20151231","300315.SZ",2.4018
"20151231","002064.SZ",2.0003
"20151231","002339.SZ",3.8893
"20151231","A14634.SH",5.9675
"20151231","600383.SH",7.467
"20151231","002730.SZ",5.6193
"20151231","A16032.SH",4.47
"20151231","300122.SZ",3.0865
"20151231","600070.SH",2.6444
"20151231","600159.SH",2.5885
"20151231","002108.SZ",2.8973
"20151231","002630.SZ",3.9387
"20151231","300099.SZ",3.8627
"20151231","300382.SZ",5.4586
"20151231","002334.SZ",2.1895
"20151231","002007.SZ",6.2927
"20151231","600064.SH",11.6186
"20151231","000958.SZ",4.219
"20151231","000405.SZ",0.0116
"20151231","000631.SZ",2.5707
"20151231","600420.SH",4.6168
"20151231","300025.SZ",3.8932
"20151231","002568.SZ",1.112
"20151231","600538.SH",1.469
"20151231","002148.SZ",3.949
"20151231","300422.SZ",2.9
"20151231","600050.SH",3.712
"20151231","600688.SH",1.837
"20151231","002619.SZ",10.012
"20151231","002308.SZ",2.594
"20151231","000821.SZ",3.4682
"20151231","002652.SZ",1.8994
"20151231","000068.SZ",0.6102
"20151231","300225.SZ",1.7679
"20151231","600095.SH",1.9899
"20151231","600091.SH",1.9989
"20151231","600582.SH",3.2129
"20151231","002578.SZ",2.2686
"20151231","002136.SZ",2.144
"20151231","600971.SH",5.5362
"20151231","600962.SH",3.1125
"20151231","000965.SZ",4.3687
"20151231","002370.SZ",3.8518
"20151231","001696.SZ",3.1847
"20151231","600633.SH",3.5562
"20151231","300473.SZ",15.0019
"20151231","002415.SZ",4.7321
"20151231","603828.SH",8.009
"20151231","300156.SZ",4.3305
"20151231","002413.SZ",6.6993
"20151231","600557.SH",5.4713
"20151231","600208.SH",2.6511
"20151231","300110.SZ",2.1669
"20151231","000790.SZ",1.3534
"20151231","002427.SZ",5.3057
"20151231","603600.SH",5.5239
"20151231","000581.SZ",11.6787
"20151231","300219.SZ",1.7096
"20151231","600199.SH",4.0323
"20151231","002696.SZ",5.5758
"20151231","600872.SH",3.1557
"20151231","603311.SH",2.8157
"20151231","000688.SZ",1.3099
"20151231","002450.SZ",5.7056
"20151231","300411.SZ",3.4187
"20151231","002651.SZ",1.8583
"20151231","002699.SZ",2.5956
"20151231","600883.SH",2.8236
"20151231","601888.SH",11.4533
"20151231","600543.SH",3.3833
"20151231","002199.SZ",1.8185
"20151231","300467.SZ",2.7188
"20151231","000720.SZ",1.0916
"20151231","601608.SH",2.03
"20151231","600270.SH",8.043
"20151231","300247.SZ",4.0625
"20151231","600858.SH",5.745
"20151231","600380.SH",2.9644
"20151231","002669.SZ",3.6037
"20151231","300307.SZ",4.8013
"20151231","300136.SZ",2.3237
"20151231","002385.SZ",3.1528
"20151231","002034.SZ",5.6944
"20151231","600895.SH",4.8827
"20151231","000682.SZ",1.5465
"20151231","603898.SH",3.2243
"20151231","601801.SH",6.306
"20151231","603588.SH",11.233
"20151231","600222.SH",2.5802
"20151231","603399.SH",3.6844
"20151231","600501.SH",5.0901
"20151231","002123.SZ",5.597
"20151231","600152.SH",2.0207
"20151231","300395.SZ",5.493
"20151231","600305.SH",4.889
"20151231","002483.SZ",5.2711
"20151231","002620.SZ",8.9952
"20151231","000751.SZ",1.4364
"20151231","600975.SH",4.21
"20151231","603117.SH",3.3124
"20151231","300268.SZ",1.53
"20151231","002341.SZ",3.8568
"20151231","002530.SZ",2.5984
"20151231","300556.SZ",3.08
"20151231","300335.SZ",4.27
"20151231","002494.SZ",4.031
"20151231","600988.SH",2.9947
"20151231","000626.SZ",4.7485
"20151231","000567.SZ",1.4443
"20151231","000676.SZ",0.4597
"20151231","002296.SZ",3.8537
"20151231","000952.SZ",2.0349
"20151231","600415.SH",1.7404
"20151231","002016.SZ",2.0964
"20151231","600026.SH",6.3733
"20151231","300229.SZ",3.2433
"20151231","300386.SZ",7.181
"20151231","600682.SH",2.87
"20151231","300134.SZ",3.8593
"20151231","600439.SH",2.4828
"20151231","603698.SH",5.5014
"20151231","000702.SZ",1.7149
"20151231","300415.SZ",3.1894
"20151231","603456.SH",11.3541
"20151231","002442.SZ",2.1964
"20151231","000839.SZ",4.2598
"20151231","002559.SZ",3.9337
"20151231","600446.SH",1.54
"20151231","300034.SZ",3.7466
"20151231","002726.SZ",3.5434
"20151231","002753.SZ",8.6647
"20151231","300056.SZ",2.2541
"20151231","002733.SZ",3.9534
"20151231","000685.SZ",7.69
"20151231","600739.SH",11.3961
"20151231","600130.SH",1.256
"20151231","002010.SZ",3.3375
"20151231","000909.SZ",2.4695
"20151231","000768.SZ",5.5096
"20151231","002548.SZ",4.0413
"20151231","000150.SZ",3.74
"20151231","002248.SZ",2.8397
"20151231","000906.SZ",4.0532
"20151231","002066.SZ",1.6007
"20151231","300380.SZ",3.0879
"20151231","300196.SZ",6.7329
"20151231","600756.SH",3.4524
"20151231","002628.SZ",3.5472
"20151231","600122.SH",6.7138
"20151231","601766.SH",3.5509
"20151231","600458.SH",5.8156
"20151231","002690.SZ",2.8452
"20151231","601116.SH",3.8507
"20151231","000428.SZ",3.1305
"20151231","600267.SH",7.1666
"20151231","002300.SZ",2.8217
"20151231","600460.SH",1.9257
"20151231","002644.SZ",2.4158
"20151231","002188.SZ",6.6668
"20151231","002316.SZ",2.1814
"20151231","002138.SZ",3.2515
"20151231","300193.SZ",3.925
"20151231","002258.SZ",6.4174
"20151231","600074.SH",0.6299
"20151231","600793.SH",0.4754
"20151231","600226.SH",1.2869
"20151231","002601.SZ",11.2424
"20151231","000559.SZ",1.8246
"20151231","002662.SZ",5.8183
"20151231","300243.SZ",2.2641
"20151231","603166.SH",4.1038
"20151231","300162.SZ",3.0454
"20151231","300228.SZ",6.8729
"20151231","600155.SH",0.7424
"20151231","300545.SZ",4.11
"20151231","000915.SZ",6.1138
"20151231","300095.SZ",2.6095
"20151231","002006.SZ",1.9034
"20151231","600289.SH",3.5647
"20151231","300336.SZ",4.9269
"20151231","002826.SZ",1.74
"20151231","A14021.SZ",4.63
"20151231","000892.SZ",0.0103
"20151231","000540.SZ",2.6939
"20151231","002697.SZ",1.4968
"20151231","002174.SZ",7.6216
"20151231","A15214.SH",39.8459
"20151231","600209.SH",1.6433
"20151231","002231.SZ",1.8412
"20151231","300227.SZ",2.6706
"20151231","600689.SH",1.64
"20151231","600664.SH",3.6782
"20151231","000413.SZ",3.7339
"20151231","002572.SZ",5.2257
"20151231","000583.SZ",-8.3391
"20151231","600268.SH",3.0727
"20151231","300351.SZ",3.1795
"20151231","600386.SH",4.3648
"20151231","600168.SH",6.1654
"20151231","002323.SZ",2.454
"20151231","002654.SZ",5.37
"20151231","600736.SH",4.1269
"20151231","600233.SH",6.4846
"20151231","600309.SH",5.3511
"20151231","603085.SH",4.0283
"20151231","603939.SH",4.4116
"20151231","002233.SZ",4.8868
"20151231","002090.SZ",4.6402
"20151231","600982.SH",3.2666
"20151231","600141.SH",9.1898
"20151231","A10138.SZ",2.53
"20151231","002173.SZ",2.0444
"20151231","002031.SZ",4.0703
"20151231","000509.SZ",0.0719
"20151231","300159.SZ",3.7518
"20151231","600370.SH",3.7695
"20151231","002282.SZ",2.31
"20151231","002708.SZ",2.2268
"20151231","002783.SZ",15.2214
"20151231","300198.SZ",2.7227
"20151231","002610.SZ",3.3228
"20151231","603366.SH",4.6073
"20151231","300108.SZ",3.8598
"20151231","600755.SH",4.7715
"20151231","002516.SZ",3.212
"20151231","300069.SZ",4.1802
"20151231","600551.SH",8.3239
"20151231","600978.SH",4.6134
"20151231","300075.SZ",3.2821
"20151231","002787.SZ",6.4588
"20151231","300079.SZ",2.3003
"20151231","002607.SZ",2.3025
"20151231","002190.SZ",4.9148
"20151231","002676.SZ",6.5943
"20151231","300033.SZ",3.9568
"20151231","600890.SH",0.5661
"20151231","A16027.SZ",2.67
"20151231","603919.SH",3.66
"20151231","300324.SZ",2.7071
"20151231","300161.SZ",5.0377
"20151231","002209.SZ",3.3879
"20151231","000980.SZ",3.9354
"20151231","000530.SZ",7.3511
"20151231","600340.SH",5.1126
"20151231","601268.SH",0.1187
"20151231","300508.SZ",4.31
"20151231","600406.SH",3.3174
"20151231","600161.SH",3.7666
"20151231","600653.SH",1.037
"20151231","002767.SZ",6.1542
"20151231","002512.SZ",2.4164
"20151231","300261.SZ",1.8366
"20151231","300258.SZ",4.7828
"20151231","600831.SH",3.3842
"20151231","002322.SZ",7.0398
"20151231","000030.SZ",3.6222
"20151231","600352.SH",4.2455
"20151231","600312.SH",5.3863
"20151231","000976.SZ",0.4063
"20151231","600714.SH",1.8417
"20151231","600136.SH",5.2995
"20151231","603729.SH",14.634
"20151231","002776.SZ",9.4734
"20151231","300131.SZ",3.1739
"20151231","600206.SH",3.2913
"20151231","300068.SZ",5.0301
"20151231","002230.SZ",4.8714
"20151231","600433.SH",1.9147
"20151231","600120.SH",10.1464
"20151231","000519.SZ",4.0506
"20151231","600096.SH",4.9902
"20151231","002472.SZ",8.43
"20151231","002087.SZ",3.8938
"20151231","002290.SZ",3.9696
"20151231","600800.SH",0.1456
"20151231","002206.SZ",4.703
"20151231","300130.SZ",5.4642
"20151231","002740.SZ",9.4921
"20151231","603160.SH",2.93
"20151231","300546.SZ",6.98
"20151231","300550.SZ",3.57
"20151231","000034.SZ",0.5224
"20151231","300146.SZ",6.2664
"20151231","000536.SZ",3.7359
"20151231","300259.SZ",1.8819
"20151231","300331.SZ",2.6161
"20151231","002675.SZ",9.2834
"20151231","300553.SZ",4.44
"20151231","300054.SZ",2.9496
"20151231","002674.SZ",6.5579
"20151231","600771.SH",2.5739
"20151231","002245.SZ",1.6733
"20151231","300363.SZ",2.6549
"20151231","300443.SZ",15.9981
"20151231","300132.SZ",1.5556
"20151231","600219.SH",8.3611
"20151231","000826.SZ",7.2403
"20151231","300107.SZ",1.6554
"20151231","000016.SZ",1.1688
"20151231","603778.SH",10.8921
"20151231","603022.SH",6.9795
"20151231","600251.SH",2.449
"20151231","000792.SZ",12.335
"20151231","002347.SZ",5.3881
"20151231","300250.SZ",8.3033
"20151231","600358.SH",0.7222
"20151231","601155.SH",7.1023
"20151231","603031.SH",5.56
"20151231","600763.SH",2.5639
"20151231","300375.SZ",6.0705
"20151231","300172.SZ",3.01
"20151231","002169.SZ",3.6357
"20151231","002633.SZ",3.5957
"20151231","002180.SZ",3.3318
"20151231","000553.SZ",3.5314
"20151231","000421.SZ",3.9975
"20151231","300448.SZ",7.2119
"20151231","002554.SZ",3.8915
"20151231","600712.SH",2.0285
"20151231","002706.SZ",7.9
"20151231","300493.SZ",3.7843
"20151231","002495.SZ",1.6289
"20151231","600603.SH",-0.7801
"20151231","002250.SZ",4.9572
"20151231","000802.SZ",2.6013
"20151231","002015.SZ",0.8221
"20151231","002329.SZ",3.09
"20151231","002033.SZ",4.86
"20151231","603026.SH",6.6744
"20151231","600486.SH",10.1213
"20151231","600273.SH",2.6289
"20151231","300087.SZ",1.8921
"20151231","002196.SZ",8.3398
"20151231","603599.SH",11.841
"20151231","600337.SH",4.7266
"20151231","600507.SH",1.5204
"20151231","600520.SH",2.6313
"20151231","603000.SH",2.4371
"20151231","603315.SH",6.3852
"20151231","002387.SZ",1.5491
"20151231","002280.SZ",1.6084
"20151231","002171.SZ",3.7383
"20151231","002691.SZ",4.2348
"20151231","002414.SZ",4.146
"20151231","600400.SH",3.0737
"20151231","300271.SZ",4.7439
"20151231","300118.SZ",4.4808
"20151231","600639.SH",8.1061
"20151231","600066.SH",5.8089
"20151231","603377.SH",2.0362
"20151231","002164.SZ",2.4218
"20151231","300112.SZ",2.5986
"20151231","603669.SH",4.3059
"20151231","000510.SZ",1.2264
"20151231","600079.SH",6.128
"20151231","600416.SH",5.17
"20151231","002768.SZ",8.9346
"20151231","002288.SZ",1.8675
"20151231","300453.SZ",6.702
"20151231","002667.SZ",5.5907
"20151231","A15324.SZ",2.08
"20151231","A15319.SH",2.06
"20151231","002757.SZ",6.5701
"20151231","600681.SH",0.0945
"20151231","000913.SZ",4.4105
"20151231","600699.SH",5.5039
"20151231","300283.SZ",1.97
"20151231","002503.SZ",2.2256
"20151231","603889.SH",6.5672
"20151231","600715.SH",4.7871
"20151231","A14326.SH",2.58
"20151231","002021.SZ",1.4795
"20151231","002232.SZ",2.4621
"20151231","002255.SZ",3.6325
"20151231","002469.SZ",3.6348
"20151231","000925.SZ",3.7588
"20151231","300398.SZ",7.0556
"20151231","000736.SZ",5.7505
"20151231","000062.SZ",5
"20151231","603319.SH",5.96
"20151231","002324.SZ",6.8133
"20151231","600723.SH",4.9971
"20151231","300147.SZ",5.1516
"20151231","000793.SZ",4.3104
"20151231","600859.SH",15.9517
"20151231","300236.SZ",4.9217
"20151231","000560.SZ",3.2002
"20151231","601028.SH",3.344
"20151231","300432.SZ",2.5254
"20151231","300009.SZ",2.9837
"20151231","300485.SZ",15.678
"20151231","300441.SZ",2.6844
"20151231","000608.SZ",4.42
"20151231","600291.SH",15.56
"20151231","000822.SZ",2.5337
"20151231","000905.SZ",5.2254
"20151231","300393.SZ",6.9819
"20151231","000760.SZ",1.9252
"20151231","000732.SZ",10.8044
"20151231","600109.SH",5.4486
"20151231","600660.SH",6.5409
"20151231","600856.SH",3.1777
"20151231","002718.SZ",7.5311
"20151231","002135.SZ",2.7881
"20151231","002751.SZ",3.1066
"20151231","002342.SZ",2.5084
"20151231","A15338.SZ",3.15
"20151231","603968.SH",5.3067
"20151231","300140.SZ",3.2127
"20151231","002547.SZ",1.85
"20151231","002286.SZ",4.003
"20151231","002546.SZ",5.5492
"20151231","002714.SZ",6.8141
"20151231","300278.SZ",2.7087
"20151231","600090.SH",1.2362
"20151231","002317.SZ",2.7911
"20151231","000027.SZ",5.4765
"20151231","002050.SZ",2.5823
"20151231","600328.SH",3.3774
"20151231","600884.SH",11.68
"20151231","603686.SH",3.89
"20151231","600333.SH",2.9725
"20151231","300096.SZ",1.6468
"20151231","600721.SH",1.3414
"20151231","A16015.SH",2.42
"20151231","002683.SZ",3.3392
"20151231","600284.SH",7.2534
"20151231","600635.SH",2.3403
"20151231","000598.SZ",2.7482
"20151231","601099.SH",2.0967
"20151231","300418.SZ",2.3775
"20151231","300511.SZ",5.64
"20151231","603822.SH",7.42
"20151231","601599.SH",4.085
"20151231","600275.SH",0.3621
"20151231","002132.SZ",2.5251
"20151231","600880.SH",3.2834
"20151231","300423.SZ",5.0031
"20151231","002748.SZ",7.8868
"20151231","601199.SH",4.7042
"20151231","603318.SH",3.8365
"20151231","002538.SZ",4.1941
"20151231","002235.SZ",1.8662
"20151231","002448.SZ",3.4472
"20151231","002485.SZ",6.1518
"20151231","600163.SH",1.4757
"20151231","000001.SZ",11.29
"20151231","000677.SZ",0.3079
"20151231","002243.SZ",3.9627
"20151231","300488.SZ",9.5707
"20151231","A15040.SH",3.4253
"20151231","600530.SH",5.8783
"20151231","600455.SH",2.1491
"20151231","600571.SH",4.827
"20151231","300163.SZ",1.4308
"20151231","000533.SZ",1.9863
"20151231","002267.SZ",4.4629
"20151231","002743.SZ",6.1979
"20151231","601010.SH",2.1438
"20151231","002724.SZ",3.8349
"20151231","600100.SH",5.96
"20151231","002658.SZ",2.6007
"20151231","300414.SZ",4.0206
"20151231","000502.SZ",0.9749
"20151231","300314.SZ",2.4233
"20151231","300105.SZ",4.0556
"20151231","603288.SH",3.2337
"20151231","600830.SH",4.4401
"20151231","000718.SZ",3.001
"20151231","300149.SZ",1.7146
"20151231","002570.SZ",3.5873
"20151231","002068.SZ",3.2186
"20151231","002621.SZ",5.0237
"20151231","300365.SZ",3.58
"20151231","300120.SZ",2.8987
"20151231","600533.SH",3.7999
"20151231","002362.SZ",3.4647
"20151231","600870.SH",0.0372
"20151231","002246.SZ",2.7831
"20151231","600436.SH",7.8451
"20151231","600705.SH",4.66
"20151231","600176.SH",8.7911
"20151231","600223.SH",2.1341
"20151231","600279.SH",6.9321
"20151231","000025.SZ",2.9204
"20151231","002047.SZ",1.9242
"20151231","600260.SH",4.2468
"20151231","002105.SZ",1.2305
"20151231","002758.SZ",9.4697
"20151231","002357.SZ",3.0985
"20151231","600338.SH",1.0205
"20151231","002539.SZ",2.95
"20151231","300148.SZ",4.5668
"20151231","600369.SH",3.3689
"20151231","601198.SH",5.4253
"20151231","600356.SH",6.4815
"20151231","002003.SZ",4.5229
"20151231","600826.SH",7.6664
"20151231","600009.SH",10.5449
"20151231","002760.SZ",6.4973
"20151231","002219.SZ",1.9706
"20151231","002589.SZ",5.7604
"20151231","002562.SZ",6.1846
"20151231","002264.SZ",1.256
"20151231","601117.SH",5.299
"20151231","300313.SZ",1.8792
"20151231","000757.SZ",1.2102
"20151231","000514.SZ",3.3203
"20151231","300316.SZ",2.05
"20151231","002260.SZ",1.2352
"20151231","600408.SH",1.5359
"20151231","600611.SH",5.4392
"20151231","000812.SZ",1.954
"20151231","002434.SZ",4.5399
"20151231","601717.SH",5.8617
"20151231","000796.SZ",2.0495
"20151231","300263.SZ",5.4493
"20151231","000650.SZ",1.9292
"20151231","002172.SZ",1.4664
"20151231","002256.SZ",1.8553
"20151231","000023.SZ",2.7681
"20151231","002354.SZ",17.0276
"20151231","002564.SZ",3.8864
"20151231","000999.SZ",7.7349
"20151231","002541.SZ",9.4083
"20151231","000968.SZ",0.4202
"20151231","300215.SZ",1.8362
"20151231","000862.SZ",2.9039
"20151231","600746.SH",1.3616
"20151231","300296.SZ",3.14
"20151231","600426.SH",7.6909
"20151231","000963.SZ",6.8448
"20151231","002737.SZ",8.39
"20151231","300282.SZ",5.3763
"20151231","300224.SZ",4.0246
"20151231","000158.SZ",4.03
"20151231","300340.SZ",7.9458
"20151231","002228.SZ",4.2099
"20151231","600368.SH",3.4323
"20151231","600738.SH",3.2017
"20151231","300104.SZ",2.1162
"20151231","002295.SZ",4.19
"20151231","002272.SZ",2.7474
"20151231","300472.SZ",5.6259
"20151231","600479.SH",4.722
"20151231","002447.SZ",2.4888
"20151231","002775.SZ",9.1817
"20151231","002310.SZ",6.1965
"20151231","300348.SZ",4.8122
"20151231","002270.SZ",3.3109
"20151231","000547.SZ",3.7185
"20151231","000669.SZ",7.8401
"20151231","603520.SH",4.8948
"20151231","300450.SZ",5.3546
"20151231","300360.SZ",4.4721
"20151231","000576.SZ",2.7044
"20151231","600323.SH",5.7348
"20151231","002555.SZ",3.4184
"20151231","300322.SZ",1.2082
"20151231","600118.SH",3.8847
"20151231","600169.SH",2.2424
"20151231","002376.SZ",3.1831
"20151231","300246.SZ",2.9342
"20151231","002315.SZ",17.1417
"20151231","601555.SH",6.1259
"20151231","601177.SH",4.041
"20151231","603789.SH",5.1561
"20151231","000679.SZ",3.5417
"20151231","600506.SH",1.8563
"20151231","600382.SH",7.7315
"20151231","600986.SH",4.4089
"20151231","600099.SH",2.1568
"20151231","600647.SH",1.9694
"20151231","300116.SZ",1.913
"20151231","300346.SZ",7.4426
"20151231","000538.SZ",12.899
"20151231","002790.SZ",5.1196
"20151231","002785.SZ",3.1449
"20151231","300281.SZ",2.94
"20151231","A10184.SZ",2.28
"20151231","A14465.SZ",2.11
"20151231","000418.SZ",8.1027
"20151231","300024.SZ",7.3593
"20151231","000423.SZ",10.7242
"20151231","002419.SZ",6.89
"20151231","002537.SZ",4.89
"20151231","000026.SZ",5.2404
"20151231","600378.SH",2.4692
"20151231","600495.SH",2.5723
"20151231","600976.SH",6.3898
"20151231","600732.SH",0.8109
"20151231","600765.SH",4.1737
"20151231","600246.SH",2.4015
"20151231","600860.SH",1.6888
"20151231","601069.SH",2.5134
"20151231","600516.SH",3.3573
"20151231","600354.SH",2.1752
"20151231","600238.SH",2.0069
"20151231","002429.SZ",3.0143
"20151231","600961.SH",0.2347
"20151231","600444.SH",2.23
"20151231","002125.SZ",4.7747
"20151231","002417.SZ",1.6552
"20151231","300238.SZ",2.3525
"20151231","002247.SZ",4.0087
"20151231","600183.SH",3.2539
"20151231","600717.SH",8.6397
"20151231","600101.SH",5.8571
"20151231","A16063.SH",2.51
"20151231","300295.SZ",4.7694
"20151231","000419.SZ",3.3922
"20151231","600810.SH",5.3929
"20151231","300510.SZ",4.7981
"20151231","A16064.SZ",2.76
"20151231","002832.SZ",6.59
"20151231","603258.SH",2.31
"20151231","A12184.SZ",3.08
"20151231","A08047.SZ",7.1336
"20151231","600080.SH",3.4234
"20151231","000759.SZ",4.3596
"20151231","002407.SZ",8.2612
"20151231","600778.SH",5.1313
"20151231","600010.SH",1.4464
"20151231","601518.SH",2.0651
"20151231","002693.SZ",2.21
"20151231","600213.SH",0.2996
"20151231","002702.SZ",2.6445
"20151231","300457.SZ",4.4197
"20151231","600077.SH",2.8224
"20151231","603028.SH",2.72
"20151231","603313.SH",3.58
"20151231","A16035.SZ",3.03
"20151231","300427.SZ",6.3608
"20151231","002606.SZ",3.6919
"20151231","300387.SZ",4.9748
"20151231","600249.SH",3.88
"20151231","600502.SH",4.9161
"20151231","000595.SZ",2.0039
"20151231","000833.SZ",3.9456
"20151231","A15154.SZ",4.38
"20151231","300569.SZ",10.2
"20151231","603090.SH",3.19
"20151231","300171.SZ",4.5226
"20151231","002165.SZ",1.9789
"20151231","600969.SH",11.6932
"20151231","300111.SZ",1.13
"20151231","601313.SH",3.942
"20151231","000661.SZ",13.5383
"20151231","000848.SZ",2.227
"20151231","000928.SZ",4.408
"20151231","600666.SH",2.7569
"20151231","000815.SZ",0.11
"20151231","002198.SZ",1.8319
"20151231","603808.SH",9.1312
"20151231","600491.SH",3.7613
"20151231","603006.SH",7.63
"20151231","000018.SZ",2.8692
"20151231","600148.SH",2.5579
"20151231","300040.SZ",4.08
"20151231","002182.SZ",3.1775
"20151231","002791.SZ",8.0796
"20151231","002695.SZ",12.0623
"20151231","600062.SH",8.4291
"20151231","600593.SH",4.1991
"20151231","600602.SH",2.4817
"20151231","300430.SZ",6.2885
"20151231","A15035.SH",3.68
"20151231","300245.SZ",2.5034
"20151231","600876.SH",0.5405
"20151231","601600.SH",2.6061
"20151231","A14501.SH",2.8147
"20151231","600628.SH",4.7696
"20151231","603199.SH",8.0965
"20151231","000993.SZ",4.0266
