"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_YOY_EQUITY"
"20130331","000540.SZ",15.5128
"20130331","000541.SZ",6.0969
"20130331","000543.SZ",54.269
"20130331","000544.SZ",14.1213
"20130331","000545.SZ",-2.8027
"20130331","000546.SZ",-8.636
"20130331","000547.SZ",2.7413
"20130331","000548.SZ",1.834
"20130331","000550.SZ",10.1888
"20130331","000551.SZ",0.1058
"20130331","000552.SZ",330.611
"20130331","000553.SZ",10.2603
"20130331","000554.SZ",1.408
"20130331","000555.SZ",6.3257
"20130331","000556.SZ",-127.0667
"20130331","000557.SZ",-126.553
"20130331","000558.SZ",9.3599
"20130331","000559.SZ",-4.9919
"20130331","000560.SZ",1.2269
"20130331","000561.SZ",-0.1352
"20130331","000562.SZ",106.5733
"20130331","000563.SZ",277.9262
"20130331","000564.SZ",88.3649
"20130331","000565.SZ",10.9524
"20130331","000566.SZ",8.6578
"20130331","000567.SZ",-6.44
"20130331","000568.SZ",27.9488
"20130331","000570.SZ",1.0397
"20130331","000571.SZ",37.6977
"20130331","000572.SZ",2.9535
"20130331","000573.SZ",2.64
"20130331","000576.SZ",-6.078
"20130331","000581.SZ",8.519
"20130331","000582.SZ",11.1246
"20130331","000583.SZ",3.0085
"20130331","000584.SZ",8.9627
"20130331","000585.SZ",7.0054
"20130331","000586.SZ",7.8418
"20130331","000587.SZ",18.4305
"20130331","000589.SZ",4.8496
"20130331","000590.SZ",34.4079
"20130331","000591.SZ",7.9773
"20130331","000592.SZ",2.9332
"20130331","000593.SZ",0.6742
"20130331","000594.SZ",-1.6312
"20130331","000595.SZ",4.0753
"20130331","000596.SZ",22.0006
"20130331","000597.SZ",3.8421
"20130331","000598.SZ",65.646
"20130331","000599.SZ",1.4329
"20130331","000600.SZ",4.5423
"20130331","000601.SZ",22.6219
"20130331","000602.SZ",-2.6618
"20130331","000603.SZ",14.8666
"20130331","000605.SZ",10.2885
"20130331","000606.SZ",65.0567
"20130331","000607.SZ",2.3826
"20130331","000608.SZ",10.7563
"20130331","000609.SZ",6.6081
"20130331","000610.SZ",-2.989
"20130331","000611.SZ",-7.8167
"20130331","000612.SZ",1.5728
"20130331","000613.SZ",2.4339
"20130331","000615.SZ",-1.8513
"20130331","000616.SZ",7.9291
"20130331","000617.SZ",-4.9847
"20130331","000619.SZ",8.5029
"20130331","000620.SZ",10.67
"20130331","000622.SZ",-222.8832
"20130331","000623.SZ",7.0655
"20130331","000625.SZ",11.3675
"20130331","000626.SZ",4.1746
"20130331","000627.SZ",10.5586
"20130331","000628.SZ",10.4878
"20130331","000629.SZ",2.3909
"20130331","000630.SZ",7.2235
"20130331","000631.SZ",16.7201
"20130331","000632.SZ",117.8162
"20130331","000633.SZ",1.7175
"20130331","000635.SZ",0.2914
"20130331","000636.SZ",-2.6427
"20130331","000637.SZ",5.3175
"20130331","000638.SZ",7.0335
"20130331","000639.SZ",12.6942
"20130331","000650.SZ",39.587
"20130331","000651.SZ",27.3806
"20130331","000652.SZ",-7.2201
"20130331","000655.SZ",7.6291
"20130331","000656.SZ",32.6748
"20130331","000657.SZ",-16.1556
"20130331","000658.SZ",0.6932
"20130331","000659.SZ",-10.6287
"20130331","000661.SZ",52.8236
"20130331","000662.SZ",-12.9799
"20130331","000663.SZ",-0.9283
"20130331","000665.SZ",1119.6944
"20130331","000666.SZ",31.5322
"20130331","000667.SZ",3.2421
"20130331","000668.SZ",0.8124
"20130331","000669.SZ",1145.0277
"20130331","000670.SZ",-1.0179
"20130331","000671.SZ",20.8461
"20130331","000672.SZ",23.2182
"20130331","000673.SZ",216.8588
"20130331","000675.SZ",21.405
"20130331","000676.SZ",-50.3022
"20130331","000677.SZ",-177.2387
"20130331","000678.SZ",106.471
"20130331","000679.SZ",9.164
"20130331","000680.SZ",-3.2582
"20130331","000681.SZ",3.3605
"20130331","000682.SZ",1.8462
"20130331","000683.SZ",-2.1294
"20130331","000685.SZ",7.372
"20130331","000686.SZ",135.8714
"20130331","000687.SZ",47.0574
"20130331","000688.SZ",-1100.558
"20130331","000689.SZ",5.6532
"20130331","000690.SZ",13.8319
"20130331","000691.SZ",4.0053
"20130331","000692.SZ",2.3447
"20130331","000693.SZ",33.2289
"20130331","000695.SZ",2.7881
"20130331","000697.SZ",10.9795
"20130331","000698.SZ",-5.4903
"20130331","000700.SZ",17.1884
"20130331","000701.SZ",6.8927
"20130331","000702.SZ",5.8682
"20130331","000703.SZ",-2.2409
"20130331","000705.SZ",104.1297
"20130331","000707.SZ",-2.6117
"20130331","000708.SZ",0.4125
"20130331","000709.SZ",-1.1518
"20130331","000710.SZ",-0.4127
"20130331","000711.SZ",0.0785
"20130331","000712.SZ",157.1839
"20130331","000713.SZ",4.921
"20130331","000715.SZ",6.9117
"20130331","000716.SZ",18.0265
"20130331","000717.SZ",-36.4661
"20130331","000718.SZ",21.2249
"20130331","000719.SZ",12.5246
"20130331","000720.SZ",10.3784
"20130331","000721.SZ",1.6726
"20130331","000722.SZ",8.732
"20130331","000723.SZ",-0.538
"20130331","000725.SZ",4.3965
"20130331","000726.SZ",4.7254
"20130331","000727.SZ",-13.4338
"20130331","000728.SZ",0.7997
"20130331","000729.SZ",4.1664
"20130331","000731.SZ",32.7443
"20130331","000732.SZ",19.6928
"20130331","000733.SZ",3.181
"20130331","000735.SZ",-1.4422
"20130331","000736.SZ",5.6192
"20130331","000737.SZ",28.7771
"20130331","000738.SZ",8.0478
"20130331","000739.SZ",107.3051
"20130331","000748.SZ",4.7747
"20130331","000750.SZ",3.2622
"20130331","000751.SZ",-34467.986
"20130331","000752.SZ",23.8282
"20130331","000753.SZ",12.9517
"20130331","000755.SZ",-15.9077
"20130331","000756.SZ",-1.0563
"20130331","000757.SZ",452.3193
"20130331","000758.SZ",77.2212
"20130331","000759.SZ",7.1
"20130331","000760.SZ",2.1439
"20130331","000761.SZ",-1.4352
"20130331","000762.SZ",-7.5056
"20130331","000765.SZ",3.2865
"20130331","000766.SZ",2.4744
"20130331","000767.SZ",627.1732
"20130331","000768.SZ",21.418
"20130331","000776.SZ",4.2475
"20130331","000777.SZ",3.978
"20130331","000778.SZ",2.2335
"20130331","000779.SZ",-5.1677
"20130331","000780.SZ",1.7068
"20130331","000782.SZ",1.1152
"20130331","000783.SZ",6.4142
"20130331","000785.SZ",6.5743
"20130331","000786.SZ",17.4192
"20130331","000787.SZ",-85.095
"20130331","000788.SZ",6.2531
"20130331","000789.SZ",9.8058
"20130331","000790.SZ",8.4446
"20130331","000791.SZ",943.1935
"20130331","000792.SZ",14.0488
"20130331","000793.SZ",-8.9295
"20130331","000795.SZ",3.847
"20130331","000796.SZ",2.3931
"20130331","000797.SZ",5.917
"20130331","000798.SZ",7.8369
"20130331","000799.SZ",25.9231
"20130331","000800.SZ",-4.6727
"20130331","000801.SZ",67.0593
"20130331","000802.SZ",2.9589
"20130331","000803.SZ",10.7938
"20130331","000805.SZ",-158.9273
"20130331","000806.SZ",0.2788
"20130331","000807.SZ",-3.3019
"20130331","000809.SZ",30.3921
"20130331","000810.SZ",-1.8296
"20130331","000811.SZ",19.3681
"20130331","000812.SZ",9.193
"20130331","000813.SZ",-4.5634
"20130331","000815.SZ",4.8887
"20130331","000816.SZ",-20.6202
"20130331","000818.SZ",-1.4891
"20130331","000819.SZ",7.7406
"20130331","000820.SZ",-128.3151
"20130331","000821.SZ",-5.8016
"20130331","000822.SZ",-18.7552
"20130331","000823.SZ",3.5001
"20130331","000825.SZ",4.3559
"20130331","000826.SZ",133.0897
"20130331","000828.SZ",6.6502
"20130331","000829.SZ",-5.5377
"20130331","000830.SZ",4.8205
"20130331","000831.SZ",-4270.1952
"20130331","000832.SZ",14.735
"20130331","000833.SZ",-1.0866
"20130331","000835.SZ",-0.7666
"20130331","000836.SZ",14.2772
"20130331","000837.SZ",-1.0895
"20130331","000838.SZ",10.3907
"20130331","000839.SZ",0.1947
"20130331","000848.SZ",13.8802
"20130331","000850.SZ",-2.814
"20130331","000851.SZ",108.5137
"20130331","000852.SZ",3.9474
"20130331","000856.SZ",5.3385
"20130331","000858.SZ",33.0949
"20130331","000859.SZ",-1.7219
"20130331","000860.SZ",1.7847
"20130331","000861.SZ",25.3723
"20130331","000862.SZ",-0.7464
"20130331","000863.SZ",49.6281
"20130331","000868.SZ",1.0216
"20130331","000869.SZ",15.4116
"20130331","000875.SZ",-10.6391
"20130331","000876.SZ",17.2154
"20130331","000877.SZ",5.2007
"20130331","000878.SZ",-5.6951
"20130331","000880.SZ",5.6348
"20130331","000881.SZ",10.6713
"20130331","000882.SZ",-0.3437
"20130331","000883.SZ",40.8329
"20130331","000885.SZ",10.623
"20130331","000886.SZ",3.7444
"20130331","000887.SZ",36.5336
"20130331","000888.SZ",21.2109
"20130331","000889.SZ",46.9914
"20130331","000890.SZ",0.2351
"20130331","000892.SZ",11.0726
"20130331","000893.SZ",217.9898
"20130331","000895.SZ",224.3896
"20130331","000897.SZ",5.0619
"20130331","000898.SZ",-4.1661
"20130331","000899.SZ",22.6401
"20130331","000900.SZ",8.7534
"20130331","000901.SZ",-4.1059
"20130331","000902.SZ",-24.683
"20130331","000903.SZ",2.4599
"20130331","000905.SZ",12.5725
"20130331","000906.SZ",0.9121
"20130331","000908.SZ",601.1742
"20130331","000909.SZ",3.8342
"20130331","000910.SZ",4.6509
"20130331","000911.SZ",-27.1837
"20130331","000912.SZ",-1.1831
"20130331","000913.SZ",61.7834
"20130331","000915.SZ",23.7713
"20130331","000916.SZ",1.1703
"20130331","000917.SZ",50.132
"20130331","000918.SZ",6.5017
"20130331","000919.SZ",3.3684
"20130331","000920.SZ",4.845
"20130331","000921.SZ",86.2515
"20130331","000922.SZ",36833.835
"20130331","000923.SZ",0.59
"20130331","000925.SZ",2.9288
"20130331","000926.SZ",3.1914
"20130331","000927.SZ",-2.9026
"20130331","000928.SZ",-23.5287
"20130331","000929.SZ",9.7386
"20130331","000930.SZ",3.2966
"20130331","000931.SZ",3.932
"20130331","000932.SZ",-23.4141
"20130331","000933.SZ",31.7419
"20130331","000935.SZ",1.7246
"20130331","000936.SZ",3.3884
"20130331","000937.SZ",2.6563
"20130331","000938.SZ",18.6947
"20130331","000939.SZ",-4.1441
"20130331","000948.SZ",-3.521
"20130331","000949.SZ",-4.4921
"20130331","000950.SZ",0.2916
"20130331","000951.SZ",-0.5113
"20130331","000952.SZ",-11.76
"20130331","000953.SZ",53.4923
"20130331","000955.SZ",0.8173
"20130331","000957.SZ",9.5792
"20130331","000958.SZ",4.9186
"20130331","000959.SZ",-3.4548
"20130331","000960.SZ",-6.6082
"20130331","000961.SZ",19.0148
"20130331","000962.SZ",3.2056
"20130331","000963.SZ",30.7832
"20130331","000965.SZ",5.8869
"20130331","000966.SZ",18.1935
"20130331","000967.SZ",13.0165
"20130331","000968.SZ",-17.739
"20130331","000969.SZ",-0.0804
"20130331","000970.SZ",41.7564
"20130331","000971.SZ",99.9228
"20130331","000972.SZ",207.9065
"20130331","000973.SZ",6.3864
"20130331","000975.SZ",268.9694
"20130331","000976.SZ",1.1627
"20130331","000977.SZ",4.0561
"20130331","000978.SZ",0.9225
"20130331","000979.SZ",31.627
"20130331","000980.SZ",2.6668
"20130331","000981.SZ",23.8881
"20130331","000982.SZ",106.3375
"20130331","000983.SZ",4.3289
"20130331","000985.SZ",-6.5741
"20130331","000987.SZ",10.3712
"20130331","000988.SZ",-0.4613
"20130331","000989.SZ",3.3211
"20130331","000990.SZ",0.8952
"20130331","000993.SZ",2.9436
"20130331","000995.SZ",5.2068
"20130331","000996.SZ",10.7705
"20130331","000997.SZ",6.5503
"20130331","000998.SZ",14.3121
"20130331","000999.SZ",15.5755
"20130331","001696.SZ",2.877
"20130331","001896.SZ",29.1452
"20130331","002001.SZ",5.8375
"20130331","002002.SZ",10.4035
"20130331","002003.SZ",-0.8235
"20130331","002004.SZ",48.4117
"20130331","002005.SZ",-0.3742
"20130331","002006.SZ",-21.0909
"20130331","002007.SZ",9.2595
"20130331","002008.SZ",16.2671
"20130331","002009.SZ",9.6775
"20130331","002010.SZ",11.3621
"20130331","002011.SZ",6.706
"20130331","002012.SZ",4.1343
"20130331","002013.SZ",669.839
"20130331","002014.SZ",72.5723
"20130331","002015.SZ",-0.2253
"20130331","002016.SZ",60.9256
"20130331","002017.SZ",5.7328
"20130331","002018.SZ",13.6039
"20130331","002019.SZ",0.4541
"20130331","002020.SZ",1.6691
"20130331","002021.SZ",0.5853
"20130331","002022.SZ",5.6996
"20130331","002023.SZ",43.1106
"20130331","002024.SZ",24.1811
"20130331","002025.SZ",8.6291
"20130331","002026.SZ",8.8438
"20130331","002027.SZ",1.5171
"20130331","002028.SZ",9.4085
"20130331","002029.SZ",107.6593
"20130331","002030.SZ",18.3743
"20130331","002031.SZ",10.3172
"20130331","002032.SZ",10.1709
"20130331","002033.SZ",14.8012
"20130331","002034.SZ",-0.4344
"20130331","002035.SZ",82.968
"20130331","002036.SZ",0.6424
"20130331","002037.SZ",92.7863
"20130331","002038.SZ",24.6713
"20130331","002039.SZ",14.9338
"20130331","002040.SZ",3.1876
"20130331","002041.SZ",22.9763
"20130331","002042.SZ",1.7664
"20130331","002043.SZ",2.107
"20130331","002044.SZ",9.807
"20130331","002045.SZ",-15.2302
"20130331","002046.SZ",3.8446
"20130331","002047.SZ",-5.6311
"20130331","002048.SZ",41.37
"20130331","002049.SZ",372.0629
"20130331","002050.SZ",5.2946
"20130331","002051.SZ",65.9907
"20130331","002052.SZ",11.168
"20130331","002053.SZ",-15.5973
"20130331","002054.SZ",13.7776
"20130331","002055.SZ",8.5129
"20130331","002056.SZ",-7.0424
"20130331","002057.SZ",78.1443
"20130331","002058.SZ",2.6945
"20130331","002059.SZ",5.3591
"20130331","002060.SZ",2.135
"20130331","002061.SZ",138.8594
"20130331","002062.SZ",4.7654
"20130331","002063.SZ",37.7947
"20130331","002064.SZ",4.0105
"20130331","002065.SZ",22.9104
"20130331","002066.SZ",-3.3859
"20130331","002067.SZ",-0.3835
"20130331","002068.SZ",4.6723
"20130331","002069.SZ",-8.366
"20130331","002070.SZ",3.4032
"20130331","002071.SZ",-16.3327
"20130331","002072.SZ",12.2988
"20130331","002073.SZ",6.5038
"20130331","002074.SZ",1.7779
"20130331","002075.SZ",0.7359
"20130331","002076.SZ",4.6111
"20130331","002077.SZ",11.9343
"20130331","002078.SZ",2.3116
"20130331","002079.SZ",-0.3198
"20130331","002080.SZ",4.0928
"20130331","002081.SZ",33.9739
"20130331","002082.SZ",3.7337
"20130331","002083.SZ",-3.1427
"20130331","002084.SZ",5.0105
"20130331","002085.SZ",5.0101
"20130331","002086.SZ",3.9994
"20130331","002087.SZ",3.1152
"20130331","002088.SZ",4.3556
"20130331","002089.SZ",6.6877
"20130331","002090.SZ",6.325
"20130331","002091.SZ",12.5252
"20130331","002092.SZ",-4.5305
"20130331","002093.SZ",8.8996
"20130331","002094.SZ",9.7773
"20130331","002095.SZ",4.1336
"20130331","002096.SZ",208.6501
"20130331","002097.SZ",-4.644
"20130331","002098.SZ",-3.3691
"20130331","002099.SZ",-7.4106
"20130331","002100.SZ",7.6428
"20130331","002101.SZ",5.9332
"20130331","002102.SZ",44.0876
"20130331","002103.SZ",1.7466
"20130331","002104.SZ",15.4653
"20130331","002105.SZ",0.192
"20130331","002106.SZ",71.2523
"20130331","002107.SZ",-0.5082
"20130331","002108.SZ",61.5037
"20130331","002109.SZ",9.1502
"20130331","002110.SZ",-6.7143
"20130331","002111.SZ",6.826
"20130331","002112.SZ",4.6369
"20130331","002113.SZ",7.1228
"20130331","002114.SZ",-11.8594
"20130331","002115.SZ",4.6387
"20130331","002116.SZ",10.2669
"20130331","002117.SZ",0.9473
"20130331","002118.SZ",5.3137
"20130331","002119.SZ",15.289
"20130331","002120.SZ",6.1221
"20130331","002121.SZ",6.3216
"20130331","002122.SZ",0.8959
"20130331","002123.SZ",6.3819
"20130331","002124.SZ",2.6379
"20130331","002125.SZ",-14.237
"20130331","002126.SZ",4.4529
"20130331","002127.SZ",-20.7417
"20130331","002128.SZ",14.3645
"20130331","002129.SZ",102.4201
"20130331","002130.SZ",9.6655
"20130331","002131.SZ",2.9875
"20130331","002132.SZ",2.6949
"20130331","002133.SZ",12.0025
"20130331","002134.SZ",-13.8743
"20130331","002135.SZ",4.1334
"20130331","002136.SZ",-3.0119
"20130331","002137.SZ",4.5184
"20130331","002138.SZ",7.4136
"20130331","002139.SZ",-1.0423
"20130331","002140.SZ",25.268
"20130331","002141.SZ",3.2987
"20130331","002142.SZ",18.5185
"20130331","002143.SZ",-2.9901
"20130331","002144.SZ",46.7791
"20130331","002145.SZ",1458.4609
"20130331","002146.SZ",33.3977
"20130331","002147.SZ",-4.4023
"20130331","002148.SZ",9.7513
"20130331","002149.SZ",4.7418
"20130331","002150.SZ",3.9548
"20130331","002151.SZ",5.8564
"20130331","002152.SZ",20.8593
"20130331","002153.SZ",17.6085
"20130331","002154.SZ",18.9944
"20130331","002155.SZ",15.3779
"20130331","002156.SZ",1.3436
"20130331","002157.SZ",-2.4218
"20130331","002158.SZ",2.8149
"20130331","002159.SZ",14.5098
"20130331","002160.SZ",-8.3763
"20130331","002161.SZ",6.9717
"20130331","002162.SZ",-21.6726
"20130331","002163.SZ",-11.9423
"20130331","002164.SZ",-5.909
"20130331","002165.SZ",8.7488
"20130331","002166.SZ",-23.9225
"20130331","002167.SZ",-1.2695
"20130331","002168.SZ",5.7591
"20130331","002169.SZ",-8.6542
"20130331","002170.SZ",78.8434
"20130331","002171.SZ",-10.0443
"20130331","002172.SZ",15.7026
"20130331","002173.SZ",13.2083
"20130331","002174.SZ",2.7285
"20130331","002175.SZ",0.0075
"20130331","002176.SZ",5.2473
"20130331","002177.SZ",5.1914
"20130331","002178.SZ",4.7688
"20130331","002179.SZ",69.1286
"20130331","002180.SZ",0.8173
"20130331","002181.SZ",203.5848
"20130331","002182.SZ",1.8265
"20130331","002183.SZ",2.4538
"20130331","002184.SZ",-1.1482
"20130331","002185.SZ",6.0827
"20130331","002186.SZ",7.3483
"20130331","002187.SZ",3.5828
"20130331","002188.SZ",-5.3649
"20130331","002189.SZ",0.1649
"20130331","002190.SZ",1.6356
"20130331","002191.SZ",14.5225
"20130331","002192.SZ",64.8269
"20130331","002193.SZ",-0.7886
"20130331","002194.SZ",-4.6634
"20130331","002195.SZ",12.5756
"20130331","002196.SZ",-0.6291
"20130331","002197.SZ",1.9509
"20130331","002198.SZ",3.8667
"20130331","002199.SZ",-0.107
"20130331","002200.SZ",-5.0678
"20130331","002201.SZ",4.3189
"20130331","002202.SZ",0.4336
"20130331","002203.SZ",7.0678
"20130331","002204.SZ",3.5083
"20130331","002205.SZ",1.2442
"20130331","002206.SZ",-5.1206
"20130331","002207.SZ",1.7264
"20130331","002208.SZ",10.5839
"20130331","002209.SZ",3.0038
"20130331","002210.SZ",10.0683
"20130331","002211.SZ",-0.1839
"20130331","002212.SZ",3.6554
"20130331","002213.SZ",6.4148
"20130331","002214.SZ",5.5828
"20130331","002215.SZ",9.4596
"20130331","002216.SZ",5.3187
"20130331","002217.SZ",-6.8475
"20130331","002218.SZ",0.248
"20130331","002219.SZ",33.6286
"20130331","002220.SZ",4.5253
"20130331","002221.SZ",94.1888
"20130331","002222.SZ",0.6265
"20130331","002223.SZ",18.3327
"20130331","002224.SZ",78.5103
"20130331","002225.SZ",2.158
"20130331","002226.SZ",8.2725
"20130331","002227.SZ",2.2727
"20130331","002228.SZ",3.1049
"20130331","002229.SZ",6.6098
"20130331","002230.SZ",14.3038
"20130331","002231.SZ",1.1866
"20130331","002232.SZ",4.5216
"20130331","002233.SZ",0.3948
"20130331","002234.SZ",-17.5693
"20130331","002235.SZ",2.1845
"20130331","002236.SZ",45.1673
"20130331","002237.SZ",9.9517
"20130331","002238.SZ",7.3226
"20130331","002239.SZ",9.1501
"20130331","002240.SZ",-5.663
"20130331","002241.SZ",18.2778
"20130331","002242.SZ",13.1002
"20130331","002243.SZ",6.4602
"20130331","002244.SZ",22.6363
"20130331","002245.SZ",16.1169
"20130331","002246.SZ",-0.1789
"20130331","002247.SZ",77.5654
"20130331","002248.SZ",-12.0736
"20130331","002249.SZ",0.2418
"20130331","002250.SZ",26.177
"20130331","002251.SZ",88.9296
"20130331","002252.SZ",9.6297
"20130331","002253.SZ",4.7839
"20130331","002254.SZ",-2.723
"20130331","002255.SZ",12.5255
"20130331","002256.SZ",-0.0063
"20130331","002258.SZ",10.755
"20130331","002259.SZ",1.628
"20130331","002260.SZ",0.5615
"20130331","002261.SZ",2.7813
"20130331","002262.SZ",23.4509
"20130331","002263.SZ",-8.2209
"20130331","002264.SZ",10.5509
"20130331","002265.SZ",-8.1737
"20130331","002266.SZ",6.7489
"20130331","002267.SZ",8.8717
"20130331","002268.SZ",1.4116
"20130331","002269.SZ",-19.7752
"20130331","002270.SZ",2.9278
"20130331","002271.SZ",15.4614
"20130331","002272.SZ",-0.3988
"20130331","002273.SZ",11.3935
"20130331","002274.SZ",-2.026
"20130331","002275.SZ",5.0671
"20130331","002276.SZ",48.3062
"20130331","002277.SZ",17.6471
"20130331","002278.SZ",0.3548
"20130331","002279.SZ",3.8284
"20130331","002280.SZ",-3.6517
"20130331","002281.SZ",37.6751
"20130331","002282.SZ",-2.9997
"20130331","002283.SZ",1.354
"20130331","002284.SZ",6.2696
"20130331","002285.SZ",11.2403
"20130331","002286.SZ",7.3884
"20130331","002287.SZ",7.4607
"20130331","002288.SZ",119.5612
"20130331","002289.SZ",-25.7594
"20130331","002290.SZ",0.6511
"20130331","002291.SZ",0.6556
"20130331","002292.SZ",7.8921
"20130331","002293.SZ",12.5829
"20130331","002294.SZ",24.2496
"20130331","002295.SZ",-1.2153
"20130331","002296.SZ",-0.3247
"20130331","002297.SZ",-0.7411
"20130331","002298.SZ",112.4147
"20130331","002299.SZ",-4.5123
"20130331","002300.SZ",2.3192
"20130331","002301.SZ",4.0994
"20130331","002302.SZ",127.7708
"20130331","002303.SZ",6.8292
"20130331","002304.SZ",40.8899
"20130331","002305.SZ",17.7586
"20130331","002306.SZ",-8.5115
"20130331","002307.SZ",4.7403
"20130331","002308.SZ",10.6383
"20130331","002309.SZ",4.9359
"20130331","002310.SZ",42.9266
"20130331","002311.SZ",16.9823
"20130331","002312.SZ",14.8298
"20130331","002313.SZ",90.6442
"20130331","002314.SZ",-9.0894
"20130331","002315.SZ",-0.3301
"20130331","002316.SZ",5.8305
"20130331","002317.SZ",1.8478
"20130331","002318.SZ",9.4013
"20130331","002319.SZ",1.9626
"20130331","002320.SZ",-0.1368
"20130331","002321.SZ",-2.6749
"20130331","002322.SZ",19.0429
"20130331","002323.SZ",-1.4
"20130331","002324.SZ",12.7613
"20130331","002325.SZ",14.6396
"20130331","002326.SZ",5.6639
"20130331","002327.SZ",21.7983
"20130331","002328.SZ",-0.4749
"20130331","002329.SZ",1.3046
"20130331","002330.SZ",-1.3495
"20130331","002331.SZ",8.8846
"20130331","002332.SZ",3.6422
"20130331","002333.SZ",3.0315
"20130331","002334.SZ",5.7853
"20130331","002335.SZ",8.6304
"20130331","002336.SZ",-7.9928
"20130331","002337.SZ",-0.5037
"20130331","002338.SZ",2.0062
"20130331","002339.SZ",35.7688
"20130331","002340.SZ",2.9615
"20130331","002341.SZ",109.5874
"20130331","002342.SZ",3.121
"20130331","002343.SZ",1.8311
"20130331","002344.SZ",26.83
"20130331","002345.SZ",5.62
"20130331","002346.SZ",-0.9767
"20130331","002347.SZ",12.046
"20130331","002348.SZ",-0.3708
"20130331","002349.SZ",4.9258
"20130331","002350.SZ",3.9808
"20130331","002351.SZ",2.7761
"20130331","002352.SZ",-1.1313
"20130331","002353.SZ",24.9595
"20130331","002354.SZ",-0.4148
"20130331","002355.SZ",54.6631
"20130331","002356.SZ",0.5307
"20130331","002357.SZ",8.5564
"20130331","002358.SZ",17.0293
"20130331","002359.SZ",56.721
"20130331","002360.SZ",9.3777
"20130331","002361.SZ",5.2636
"20130331","002362.SZ",1.7765
"20130331","002363.SZ",3.043
"20130331","002364.SZ",30.4393
"20130331","002365.SZ",3.1805
"20130331","002366.SZ",-0.9306
"20130331","002367.SZ",9.7521
"20130331","002368.SZ",9.7791
"20130331","002369.SZ",68.9663
"20130331","002370.SZ",-6.7033
"20130331","002371.SZ",71.8686
"20130331","002372.SZ",3.6079
"20130331","002373.SZ",-10.9576
"20130331","002374.SZ",56.8272
"20130331","002375.SZ",23.7059
"20130331","002376.SZ",11.7094
"20130331","002377.SZ",3.014
"20130331","002378.SZ",-3.4905
"20130331","002379.SZ",93.6971
"20130331","002380.SZ",1.5894
"20130331","002381.SZ",10.0041
"20130331","002382.SZ",4.9185
"20130331","002383.SZ",-5.8413
"20130331","002384.SZ",-8.8418
"20130331","002385.SZ",16.4712
"20130331","002386.SZ",4.1149
"20130331","002387.SZ",1.848
"20130331","002388.SZ",-0.9181
"20130331","002389.SZ",93.5482
"20130331","002390.SZ",3.7923
"20130331","002391.SZ",6.1149
"20130331","002392.SZ",4.9148
"20130331","002393.SZ",-0.3365
"20130331","002394.SZ",7.8642
"20130331","002395.SZ",-0.2679
"20130331","002396.SZ",7.8569
"20130331","002397.SZ",2.6668
"20130331","002398.SZ",14.9978
"20130331","002399.SZ",2.2072
"20130331","002400.SZ",15.2129
"20130331","002401.SZ",6.5168
"20130331","002402.SZ",1.5012
"20130331","002403.SZ",1.8961
"20130331","002404.SZ",4.2703
"20130331","002405.SZ",2.6829
"20130331","002406.SZ",2.2806
"20130331","002407.SZ",1.3411
"20130331","002408.SZ",6.6269
"20130331","002409.SZ",4.6325
"20130331","002410.SZ",14.1412
"20130331","002411.SZ",4.9405
"20130331","002412.SZ",9.5705
"20130331","002413.SZ",1.7268
"20130331","002414.SZ",-2.9732
"20130331","002415.SZ",27.2225
"20130331","002416.SZ",-7.9687
"20130331","002417.SZ",1.1679
"20130331","002418.SZ",2.2562
"20130331","002419.SZ",9.0888
"20130331","002420.SZ",1.486
"20130331","002421.SZ",19.2234
"20130331","002422.SZ",12.5364
"20130331","002423.SZ",-2.6858
"20130331","002424.SZ",3.6429
"20130331","002425.SZ",1.8559
"20130331","002426.SZ",-0.0512
"20130331","002427.SZ",-0.0969
"20130331","002428.SZ",7.652
"20130331","002429.SZ",14.9749
"20130331","002430.SZ",9.8722
"20130331","002431.SZ",13.6788
"20130331","002432.SZ",-2.8796
"20130331","002433.SZ",84.001
"20130331","002434.SZ",3.3742
"20130331","002435.SZ",4.8303
"20130331","002436.SZ",6.4199
"20130331","002437.SZ",7.6426
"20130331","002438.SZ",7.3455
"20130331","002439.SZ",17.5604
"20130331","002440.SZ",4.6108
"20130331","002441.SZ",7.5913
"20130331","002442.SZ",-2.7417
"20130331","002443.SZ",6.377
"20130331","002444.SZ",11.9946
"20130331","002445.SZ",1.4885
"20130331","002446.SZ",1.5673
"20130331","002447.SZ",19.4075
"20130331","002448.SZ",61.3464
"20130331","002449.SZ",-0.7377
"20130331","002450.SZ",204.8577
"20130331","002451.SZ",1.5239
"20130331","002452.SZ",4.2975
"20130331","002453.SZ",-0.3311
"20130331","002454.SZ",3.2523
"20130331","002455.SZ",2.7239
"20130331","002456.SZ",185.035
"20130331","002457.SZ",2.8018
"20130331","002458.SZ",-3.9938
"20130331","002459.SZ",-28.2914
"20130331","002460.SZ",11.8076
"20130331","002461.SZ",1.6014
"20130331","002462.SZ",2.6093
"20130331","002463.SZ",6.3083
"20130331","002464.SZ",25.3036
"20130331","002465.SZ",1.5277
"20130331","002466.SZ",2.1134
"20130331","002467.SZ",18.2703
"20130331","002468.SZ",-5.2723
"20130331","002469.SZ",11.3365
"20130331","002470.SZ",18.3215
"20130331","002471.SZ",66.4834
"20130331","002472.SZ",2.8383
