"REPORT_PERIOD","S_INFO_WINDCODE","S_QFA_YOYPROFIT"
"20150331","600212.SH",-738.5564
"20150331","300193.SZ",-9.2812
"20150331","600675.SH",-153.7338
"20150331","600425.SH",-9.5634
"20150331","300293.SZ",-28.3696
"20150331","000938.SZ",49.8488
"20150331","600110.SH",55.6441
"20150331","600797.SH",-19.5627
"20150331","600416.SH",-200944.5847
"20150331","000537.SZ",-28.7984
"20150331","000705.SZ",-59.2486
"20150331","601933.SH",18.9074
"20150331","600895.SH",254.2369
"20150331","000065.SZ",-13.7013
"20150331","002028.SZ",582.042
"20150331","600129.SH",95.4338
"20150331","000413.SZ",-0.0655
"20150331","600641.SH",-36.8034
"20150331","000504.SZ",20.1951
"20150331","600429.SH",115.2552
"20150331","002251.SZ",-7.7328
"20150331","000596.SZ",5.6119
"20150331","000611.SZ",-3167.2359
"20150331","600828.SH",-28.9667
"20150331","600354.SH",18.8922
"20150331","600520.SH",-4.92
"20150331","600595.SH",-16.3578
"20150331","600584.SH",461.9434
"20150331","600551.SH",9.5684
"20150331","600432.SH",-1061.5672
"20150331","600586.SH",-258.1518
"20150331","600900.SH",196.5813
"20150331","600560.SH",-34.3547
"20150331","300093.SZ",0.6988
"20150331","601311.SH",-34.7337
"20150331","002256.SZ",11.1606
"20150331","000063.SZ",37.2807
"20150331","300017.SZ",61.6503
"20150331","002679.SZ",-54.3089
"20150331","002566.SZ",-19.6993
"20150331","000547.SZ",31.3412
"20150331","000886.SZ",-8.5154
"20150331","002177.SZ",0.5157
"20150331","002356.SZ",97.2775
"20150331","002602.SZ",157.7211
"20150331","002144.SZ",518.796
"20150331","002471.SZ",-17.1341
"20150331","002583.SZ",-1.342
"20150331","603009.SH",7.2477
"20150331","002606.SZ",-402.0467
"20150331","600248.SH",-22.1383
"20150331","600418.SH",-18.039
"20150331","002346.SZ",431.2969
"20150331","000728.SZ",95.3655
"20150331","002584.SZ",-11.777
"20150331","300117.SZ",82.0422
"20150331","002033.SZ",22.9705
"20150331","000752.SZ",3.0722
"20150331","000757.SZ",3.6385
"20150331","000823.SZ",-28.6401
"20150331","000875.SZ",70.3223
"20150331","000955.SZ",-88.7677
"20150331","000962.SZ",-137.1274
"20150331","002026.SZ",-72.2159
"20150331","600455.SH",121.2906
"20150331","600582.SH",-32.8426
"20150331","002635.SZ",7.2343
"20150331","002707.SZ",60.6573
"20150331","300368.SZ",-827.1481
"20150331","300252.SZ",98.7545
"20150331","002271.SZ",-20.5741
"20150331","000939.SZ",41.6551
"20150331","002673.SZ",547.925
"20150331","000628.SZ",-4.4048
"20150331","600838.SH",166.6335
"20150331","300221.SZ",71.9029
"20150331","300021.SZ",3.7539
"20150331","002547.SZ",49.5877
"20150331","300061.SZ",39.3992
"20150331","601579.SH",6.6702
"20150331","600713.SH",281.0717
"20150331","600735.SH",6.3739
"20150331","600778.SH",-44.2007
"20150331","600791.SH",-122.7336
"20150331","600827.SH",63.4309
"20150331","000765.SZ",-23.2434
"20150331","002142.SZ",17.1997
"20150331","600201.SH",20.5771
"20150331","600035.SH",197.0273
"20150331","600749.SH",-67.5935
"20150331","600875.SH",-73.8026
"20150331","600162.SH",-10.6067
"20150331","600485.SH",2721.9808
"20150331","600817.SH",-206.5811
"20150331","002763.SZ",14.9027
"20150331","002070.SZ",-300.3769
"20150331","000511.SZ",-162.4254
"20150331","300471.SZ",-19.1717
"20150331","600677.SH",-187.7226
"20150331","600246.SH",69.9431
"20150331","600654.SH",72.1798
"20150331","600600.SH",-10.0923
"20150331","600673.SH",-8.1408
"20150331","000748.SZ",626.3358
"20150331","002357.SZ",12.5718
"20150331","600767.SH",4.0459
"20150331","600810.SH",-105.4965
"20150331","600818.SH",-27.9498
"20150331","600826.SH",678.306
"20150331","600836.SH",508.6608
"20150331","600846.SH",-23.7519
"20150331","600892.SH",42.0408
"20150331","002266.SZ",-41.9018
"20150331","600871.SH",-242.404
"20150331","002586.SZ",-47.0409
"20150331","600696.SH",-5021.6349
"20150331","000333.SZ",27.6208
"20150331","300191.SZ",-136.0835
"20150331","002717.SZ",3.7986
"20150331","300041.SZ",7.0509
"20150331","002011.SZ",-32.2531
"20150331","000936.SZ",1203.2947
"20150331","002293.SZ",19.7821
"20150331","300256.SZ",199.6257
"20150331","000968.SZ",-263.7344
"20150331","002219.SZ",-28.7247
"20150331","600598.SH",-81.4021
"20150331","600963.SH",-102.6889
"20150331","601177.SH",-26.2602
"20150331","600879.SH",-0.3122
"20150331","300374.SZ",27.0746
"20150331","600611.SH",50.1153
"20150331","601766.SH",35.6516
"20150331","603011.SH",6.6187
"20150331","600869.SH",179.1316
"20150331","603699.SH",-5.8153
"20150331","600851.SH",129.519
"20150331","000673.SZ",-57.0092
"20150331","600779.SH",156.3003
"20150331","600757.SH",-36.1291
"20150331","600773.SH",101.2753
"20150331","600099.SH",14.1992
"20150331","600970.SH",-43.2908
"20150331","601101.SH",-71.9177
"20150331","600726.SH",24.2351
"20150331","000996.SZ",141.8344
"20150331","600731.SH",-28.8062
"20150331","600623.SH",-358.9964
"20150331","000566.SZ",31.4274
"20150331","000625.SZ",29.1408
"20150331","600308.SH",-19.7729
"20150331","002677.SZ",11.8405
"20150331","000669.SZ",1.22
"20150331","002244.SZ",19.5787
"20150331","000158.SZ",-87.2848
"20150331","600433.SH",-59.027
"20150331","600776.SH",16.5522
"20150331","300101.SZ",276.4424
"20150331","300132.SZ",-72.3204
"20150331","600897.SH",-21.1288
"20150331","300192.SZ",-4.9493
"20150331","300111.SZ",-89.6394
"20150331","300169.SZ",-761.6098
"20150331","300024.SZ",12.0937
"20150331","002056.SZ",18.3121
"20150331","000002.SZ",-44.5761
"20150331","300121.SZ",1.7333
"20150331","002590.SZ",32.7512
"20150331","002652.SZ",-0.9916
"20150331","002663.SZ",-15.062
"20150331","002670.SZ",-45.3253
"20150331","002699.SZ",99.7971
"20150331","002709.SZ",7.2991
"20150331","600478.SH",-1336.4051
"20150331","300225.SZ",-7.9453
"20150331","000593.SZ",603.0774
"20150331","600149.SH",-251.378
"20150331","000922.SZ",-168.7572
"20150331","002494.SZ",-42.2823
"20150331","002729.SZ",-9.113
"20150331","000555.SZ",-35.6133
"20150331","603308.SH",-44.2818
"20150331","000863.SZ",-759.4732
"20150331","002190.SZ",220.1563
"20150331","600301.SH",95.2019
"20150331","600028.SH",-86.3279
"20150331","600747.SH",6.8127
"20150331","600592.SH",-43.8078
"20150331","300075.SZ",47.6778
"20150331","300228.SZ",-57.9684
"20150331","000910.SZ",28.5568
"20150331","002286.SZ",12.6
"20150331","002639.SZ",304.2594
"20150331","300268.SZ",-40.5522
"20150331","603318.SH",9.7463
"20150331","000883.SZ",497.1674
"20150331","000678.SZ",-143.7561
"20150331","002638.SZ",31.0539
"20150331","600980.SH",2.9878
"20150331","002174.SZ",14.4046
"20150331","603998.SH",68.0218
"20150331","002379.SZ",-396.2476
"20150331","603118.SH",26.9371
"20150331","600091.SH",18.092
"20150331","600097.SH",-153.4133
"20150331","600462.SH",-131.931
"20150331","600337.SH",41.5585
"20150331","300194.SZ",-42.8257
"20150331","002546.SZ",1.9105
"20150331","000839.SZ",60.8784
"20150331","600111.SH",819.6296
"20150331","002387.SZ",-386.3683
"20150331","300304.SZ",-14.231
"20150331","300372.SZ",-8.3883
"20150331","000422.SZ",-78.5392
"20150331","300369.SZ",1.3628
"20150331","601519.SH",599.6737
"20150331","603766.SH",5.1124
"20150331","603588.SH",-5.0711
"20150331","300270.SZ",65.7418
"20150331","603167.SH",5.4639
"20150331","600975.SH",-14.7317
"20150331","601058.SH",-64.2222
"20150331","600656.SH",-2385.2656
"20150331","002046.SZ",-172.3381
"20150331","002054.SZ",-40.7416
"20150331","002065.SZ",10.3956
"20150331","002097.SZ",-59.4557
"20150331","300333.SZ",26.8216
"20150331","002265.SZ",-586.2624
"20150331","002045.SZ",-27.2892
"20150331","300049.SZ",51.0126
"20150331","002053.SZ",205.8467
"20150331","300135.SZ",0.9019
"20150331","300310.SZ",15.1239
"20150331","A12204.SH",-3408.8696
"20150331","600007.SH",13.3617
"20150331","300020.SZ",49.875
"20150331","600136.SH",112.3328
"20150331","600588.SH",-40.5917
"20150331","300244.SZ",28.3845
"20150331","002331.SZ",37.3025
"20150331","000532.SZ",138.2083
"20150331","000608.SZ",-291.4175
"20150331","002603.SZ",22.3618
"20150331","300365.SZ",-7.0975
"20150331","002179.SZ",56.2032
"20150331","600694.SH",-30.7168
"20150331","002014.SZ",8.1439
"20150331","300156.SZ",127.7532
"20150331","002334.SZ",9.5008
"20150331","300355.SZ",21.0898
"20150331","002149.SZ",-2247.2339
"20150331","600579.SH",491.4092
"20150331","300051.SZ",-296.6057
"20150331","300306.SZ",-24.5336
"20150331","000878.SZ",-12.8315
"20150331","600647.SH",148.9793
"20150331","600190.SH",0.1588
"20150331","600638.SH",3.1091
"20150331","600885.SH",45.7195
"20150331","000793.SZ",-71.5156
"20150331","002392.SZ",-17.0982
"20150331","600861.SH",-9.5799
"20150331","600683.SH",5.8516
"20150331","603169.SH",60.8171
"20150331","600814.SH",-8.886
"20150331","002074.SZ",-7.2927
"20150331","603100.SH",1.3347
"20150331","002585.SZ",3.284
"20150331","600959.SH",9.2064
"20150331","600813.SH",34.3233
"20150331","000787.SZ",-11.6128
"20150331","600625.SH",-111.1546
"20150331","000780.SZ",-297.2196
"20150331","600237.SH",340.8534
"20150331","600630.SH",29.102
"20150331","000513.SZ",36.2728
"20150331","002567.SZ",40.9718
"20150331","300099.SZ",-127.4727
"20150331","300014.SZ",7.8591
"20150331","600145.SH",-320.6716
"20150331","600153.SH",-17.4456
"20150331","600219.SH",19.4617
"20150331","600277.SH",-87.8229
"20150331","600321.SH",-1.6358
"20150331","600359.SH",86.8497
"20150331","600360.SH",-46.0224
"20150331","300023.SZ",-8.7815
"20150331","002051.SZ",-26.3018
"20150331","600602.SH",-44.2634
"20150331","000948.SZ",-7.9522
"20150331","600978.SH",-5.4967
"20150331","000017.SZ",-8.8632
"20150331","000505.SZ",283.4975
"20150331","300378.SZ",-0.4873
"20150331","300345.SZ",435.5752
"20150331","600917.SH",63.754
"20150331","002166.SZ",218.672
"20150331","002312.SZ",-254.856
"20150331","002377.SZ",23.5651
"20150331","600215.SH",44.4303
"20150331","002627.SZ",-25.2897
"20150331","002336.SZ",82.8449
"20150331","601166.SH",10.8136
"20150331","300461.SZ",297.3002
"20150331","601390.SH",11.5089
"20150331","603997.SH",3.5222
"20150331","300322.SZ",-268.2269
"20150331","A16132.SH",-52.2106
"20150331","A16186.SH",33.4107
"20150331","A11235.SH",-17.5279
"20150331","A15331.SH",934.4804
"20150331","A15213.SH",140.255
"20150331","000015.SZ",82.4311
"20150331","A15214.SH",17.8006
"20150331","300498.SZ",147.9331
"20150331","A14501.SH",175.241
"20150331","002240.SZ",42.7504
"20150331","600837.SH",244.7865
"20150331","601872.SH",110.9549
"20150331","000638.SZ",-40.3289
"20150331","002072.SZ",-74.8188
"20150331","002577.SZ",-108.1395
"20150331","002297.SZ",-166.1812
"20150331","300277.SZ",86.8426
"20150331","300362.SZ",23.64
"20150331","002678.SZ",-6.9816
"20150331","300386.SZ",-42.4162
"20150331","600710.SH",-67.7573
"20150331","000837.SZ",-355.3125
"20150331","600092.SH",14.2245
"20150331","000556.SZ",13.6805
"20150331","A14255.SH",-1.9583
"20150331","300186.SZ",49.9709
"20150331","600706.SH",223.375
"20150331","600410.SH",-45.502
"20150331","600881.SH",-408.2209
"20150331","600966.SH",3.2562
"20150331","601600.SH",103.9511
"20150331","002134.SZ",-16.6289
"20150331","000912.SZ",40.4365
"20150331","000838.SZ",-134.175
"20150331","002623.SZ",22.8745
"20150331","600322.SH",-39.7679
"20150331","600746.SH",-265.6956
"20150331","600355.SH",131.9303
"20150331","600578.SH",-28.8809
"20150331","600495.SH",133.1968
"20150331","600163.SH",4.2689
"20150331","600258.SH",-27.2189
"20150331","600604.SH",-1006.3126
"20150331","601038.SH",-3.1977
"20150331","600806.SH",99.6115
"20150331","601919.SH",55.1555
"20150331","600742.SH",-7.9627
"20150331","600408.SH",-319.53
"20150331","600649.SH",303.0103
"20150331","601010.SH",-13.1326
"20150331","600568.SH",-20.8137
"20150331","601901.SH",123.1981
"20150331","601988.SH",1.2077
"20150331","600566.SH",26.182
"20150331","600220.SH",-39.3695
"20150331","002091.SZ",19.4617
"20150331","300162.SZ",-7.8646
"20150331","002722.SZ",93.4153
"20150331","002698.SZ",1.1441
"20150331","002361.SZ",25.6471
"20150331","300068.SZ",-53.5901
"20150331","002150.SZ",14.1224
"20150331","300373.SZ",13.276
"20150331","600200.SH",161.6616
"20150630","600122.SH",181.6259
"20150630","000548.SZ",-90.0429
"20150630","000505.SZ",-16.1045
"20150630","002490.SZ",-269.2482
"20150630","601208.SH",-37.9667
"20150630","603889.SH",8.8199
"20150630","300186.SZ",317.1569
"20150630","002666.SZ",25.9686
"20150630","002332.SZ",59.4399
"20150630","000858.SZ",-20.7175
"20150630","000759.SZ",-344.1115
"20150630","002176.SZ",-20.8294
"20150630","600629.SH",127.6067
"20150630","002669.SZ",93.7716
"20150630","300046.SZ",-39.9886
"20150630","600456.SH",-1141.1887
"20150630","000537.SZ",-52.9424
"20150630","300297.SZ",807.4182
"20150630","300295.SZ",-24.3718
"20150630","603021.SH",-22.055
"20150630","002427.SZ",11.4706
"20150630","600896.SH",37.5411
"20150630","000630.SZ",97.2081
"20150630","600833.SH",22.9953
"20150630","002449.SZ",37.9871
"20150630","A14712.SH",25.5005
"20150630","000715.SZ",-27.6507
"20150630","001896.SZ",-24.2548
"20150630","300290.SZ",-11.0871
"20150630","300158.SZ",47.3996
"20150630","300151.SZ",-54.9802
"20150630","002648.SZ",-63.3731
"20150630","002499.SZ",1351.4117
"20150630","002569.SZ",78.6222
"20150630","002275.SZ",4.1211
"20150630","600643.SH",24.2773
"20150630","600897.SH",-13.8222
"20150630","600987.SH",18.1889
"20150630","002086.SZ",13.5707
"20150630","600338.SH",-50.7992
"20150630","300427.SZ",12.3181
"20150630","300367.SZ",-49.8723
"20150630","002105.SZ",-40.2187
"20150630","300374.SZ",689.925
"20150630","600699.SH",20.1327
"20150630","000536.SZ",-78.9508
"20150630","002653.SZ",-23.3817
"20150630","300079.SZ",32.2422
"20150630","600109.SH",413.3253
"20150630","000063.SZ",78.4954
"20150630","601628.SH",72.0722
"20150630","600183.SH",-29.9941
"20150630","000686.SZ",740.182
"20150630","000514.SZ",-858.7038
"20150630","002340.SZ",38.913
"20150630","002005.SZ",50.5003
"20150630","002442.SZ",-165.9974
"20150630","000830.SZ",89.8733
"20150630","000553.SZ",-74.0209
"20150630","000023.SZ",182.5527
"20150630","300003.SZ",43.248
"20150630","002437.SZ",51.7095
"20150630","600036.SH",2.019
"20150630","300245.SZ",5.8235
"20150630","002084.SZ",1.3592
"20150630","000789.SZ",-84.6574
"20150630","002512.SZ",-28.9659
"20150630","601008.SH",-41.7043
"20150630","300012.SZ",-7.3339
"20150630","603166.SH",-42.0808
"20150630","000545.SZ",306.5412
"20150630","002193.SZ",-4.9753
"20150630","600172.SH",-9.7015
"20150630","603618.SH",42.1899
"20150630","600101.SH",-34.2294
"20150630","002297.SZ",-249.6353
"20150630","000820.SZ",-187.2724
"20150630","300225.SZ",-41.8772
"20150630","002524.SZ",-549.8534
"20150630","600279.SH",-32.4121
"20150630","002469.SZ",-8.8059
"20150630","600074.SH",-5.9091
"20150630","300357.SZ",4.6216
"20150630","600079.SH",11.1212
"20150630","002014.SZ",37.1903
"20150630","601766.SH",7.341
"20150630","000566.SZ",5.7176
"20150630","000422.SZ",102.9963
"20150630","002334.SZ",-20.6915
"20150630","603088.SH",-55.7966
"20150630","300379.SZ",9.0146
"20150630","000812.SZ",-7.367
"20150630","002463.SZ",-44.5576
"20150630","002677.SZ",12.8868
"20150630","002254.SZ",-12.1314
"20150630","000791.SZ",-18.4005
"20150630","000811.SZ",234.4395
"20150630","600163.SH",154.1389
"20150630","000423.SZ",27.4528
"20150630","601555.SH",562.3962
"20150630","300240.SZ",-2.6405
"20150630","002633.SZ",-366.8743
"20150630","600746.SH",-167.6774
"20150630","300097.SZ",-44.9258
"20150630","600594.SH",-98.0758
"20150630","600666.SH",17215.3726
"20150630","300433.SZ",29.0805
"20150630","300321.SZ",51.8375
"20150630","002470.SZ",33.7507
"20150630","300328.SZ",98.277
"20150630","000518.SZ",-176.2412
"20150630","601607.SH",9.3046
"20150630","000876.SZ",-2.4971
"20150630","002203.SZ",-9.3405
"20150630","600129.SH",570.5425
"20150630","601018.SH",-21.8133
"20150630","300229.SZ",33.6356
"20150630","600210.SH",29.3462
"20150630","600225.SH",-80.1633
"20150630","600185.SH",70.6813
"20150630","002337.SZ",-327.0527
"20150630","002473.SZ",-25.2579
"20150630","300258.SZ",9.556
"20150630","000667.SZ",-10.0412
"20150630","601958.SH",-97.5315
"20150630","600856.SH",140.2805
"20150630","600798.SH",47.2772
"20150630","600130.SH",-25.7599
"20150630","600550.SH",-49.6352
"20150630","600535.SH",6.4799
"20150630","000708.SZ",-8.5767
"20150630","002208.SZ",-188.1682
"20150630","300022.SZ",129.3954
"20150630","603020.SH",31.4583
"20150630","002414.SZ",68.7979
"20150630","603003.SH",-1197.9617
"20150630","002448.SZ",1.7514
"20150630","300031.SZ",-8.6542
"20150630","002253.SZ",-3.6642
"20150630","600123.SH",86.2282
"20150630","002333.SZ",380.6263
"20150630","600234.SH",-60.9347
"20150630","600787.SH",10.352
"20150630","600984.SH",-2.1892
"20150630","600754.SH",54.2154
"20150630","000046.SZ",215.9052
"20150630","002267.SZ",90.7928
"20150630","002043.SZ",33.0058
"20150630","600222.SH",-51.1086
"20150630","002218.SZ",31.7616
"20150630","600867.SH",105.1284
"20150630","002357.SZ",9.1073
"20150630","600180.SH",-14.1258
"20150630","000997.SZ",198.8807
"20150630","600466.SH",-97.5991
"20150630","000525.SZ",-38.9507
"20150630","300271.SZ",35.7595
"20150630","002562.SZ",155.1971
"20150630","002192.SZ",77.9668
"20150630","603456.SH",58.4053
"20150630","002747.SZ",-12.8315
"20150630","000017.SZ",-89.7696
"20150630","600000.SH",6.2858
"20150630","002659.SZ",-237.5651
"20150630","002339.SZ",25.5136
"20150630","000418.SZ",36.07
"20150630","601101.SH",-69.4789
"20150630","601788.SH",2009.5859
"20150630","600864.SH",-18.3433
"20150630","603025.SH",-1.9739
"20150630","002711.SZ",17.4206
"20150630","300096.SZ",52.7737
"20150630","300007.SZ",161.1177
"20150630","600639.SH",-15.2421
"20150630","300198.SZ",11.8289
"20150630","300098.SZ",35.6776
"20150630","002052.SZ",108.4517
"20150630","000676.SZ",-133.0019
"20150630","300419.SZ",5.1905
"20150630","601169.SH",16.9284
"20150630","002412.SZ",9.9765
"20150630","600108.SH",-2.2166
"20150630","600167.SH",-7.2368
"20150630","000700.SZ",103.1114
"20150630","000532.SZ",-15.1697
"20150630","000593.SZ",158.8677
"20150630","002608.SZ",-1126.7628
"20150630","002030.SZ",5.8027
"20150630","600817.SH",47.9719
"20150630","002286.SZ",8.5437
"20150630","002107.SZ",785.8283
"20150630","002003.SZ",13.1393
"20150630","002553.SZ",20.7521
"20150630","002492.SZ",-42.5899
"20150630","300105.SZ",-116.8812
"20150630","300106.SZ",-0.0277
"20150630","600872.SH",-24.0123
"20150630","601106.SH",32.3998
"20150630","000627.SZ",-0.7944
"20150630","000810.SZ",-12.5408
"20150630","000780.SZ",55.5987
"20150630","300244.SZ",31.1608
"20150630","600438.SH",6.5464
"20150630","000703.SZ",-21.4209
"20150630","300470.SZ",-14.4939
"20150630","002048.SZ",-39.0368
"20150630","000795.SZ",-338.5575
"20150630","300238.SZ",0.935
"20150630","002642.SZ",35.6879
"20150630","300278.SZ",511.8496
"20150630","300272.SZ",6.2248
"20150630","600751.SH",472.0211
"20150630","600705.SH",35.0205
"20150630","600835.SH",23.9108
"20150630","601216.SH",-10.3477
"20150630","600114.SH",41.0039
"20150630","002111.SZ",23.3491
"20150630","600652.SH",14.872
"20150630","600640.SH",31.1554
"20150630","600300.SH",193.6996
"20150630","600773.SH",45.1911
"20150630","600199.SH",-26.8562
"20150630","300157.SZ",-6.8633
"20150630","601007.SH",12.927
"20150630","002130.SZ",1638.3912
"20150630","601999.SH",20.0459
"20150630","000906.SZ",12.9488
"20150630","601888.SH",16.8671
"20150630","600830.SH",-24.3634
"20150630","000898.SZ",-54.2955
"20150630","002079.SZ",-81.9062
"20150630","000428.SZ",1232.5808
"20150630","000753.SZ",-397.979
"20150630","300182.SZ",68.6943
"20150630","002604.SZ",-57.9181
"20150630","300215.SZ",-146.8662
"20150630","600319.SH",-0.0837
"20150630","002523.SZ",176.4629
"20150630","000786.SZ",-4.9674
"20150630","300340.SZ",-1113.2374
"20150630","603998.SH",-6.6751
"20150630","601001.SH",-369.089
"20150630","600572.SH",61.8266
"20150630","600589.SH",-54.5015
"20150630","600731.SH",62.3226
"20150630","600733.SH",-99.9934
"20150630","002321.SZ",593.1926
"20150630","002517.SZ",105.9611
"20150630","002528.SZ",301.3842
"20150630","000420.SZ",358.6166
"20150630","300008.SZ",-11.9123
"20150630","002382.SZ",354.5503
"20150630","300348.SZ",-6494.8453
"20150630","002588.SZ",24.9862
"20150630","300049.SZ",236.9173
"20150630","600859.SH",53.5215
"20150630","002344.SZ",7.101
"20150630","600596.SH",-168.3199
"20150630","600634.SH",-9.8058
"20150630","600712.SH",-95.4402
"20150630","600673.SH",-23.33
"20150630","600721.SH",-52.3998
"20150630","600685.SH",-501.7022
"20150630","002692.SZ",50.4772
"20150630","002717.SZ",33.0744
"20150630","002290.SZ",3.6452
"20150630","000530.SZ",-11.0714
"20150630","600141.SH",-16.4398
"20150630","600343.SH",-10.4668
"20150630","300132.SZ",-89.0581
"20150630","603123.SH",-26.3149
"20150630","002390.SZ",16.765
"20150630","600113.SH",-21.1528
"20150630","002076.SZ",126.2425
"20150630","002563.SZ",23.6237
"20150630","600029.SH",415.4104
"20150630","000016.SZ",-957.512
"20150630","002613.SZ",99.3323
"20150630","000738.SZ",0.3708
"20150630","300241.SZ",-4.2492
"20150630","002306.SZ",-110.0433
"20150630","002142.SZ",14.0777
"20150630","600477.SH",-16.9605
"20150630","600475.SH",11.1002
"20150630","002639.SZ",-73.1198
"20150630","601313.SH",10.7123
"20150630","601996.SH",-20.3628
"20150630","002602.SZ",182.6102
"20150630","600429.SH",-80.0968
"20150630","002440.SZ",-27.0964
"20150630","300371.SZ",22.4348
"20150630","300425.SZ",-10.7274
"20150630","000601.SZ",-20.5189
"20150630","002494.SZ",-105.0326
"20150630","002160.SZ",1016.2166
"20150630","601988.SH",2.1792
"20150630","002054.SZ",607.8787
"20150630","300021.SZ",94.0931
"20150630","000916.SZ",-27.8008
"20150630","000839.SZ",198.1416
"20150630","600435.SH",1071.6679
"20150630","600315.SH",9.1367
"20150630","600255.SH",-138.9376
"20150630","002643.SZ",132.7655
"20150630","600701.SH",34.6505
"20150630","600838.SH",284.0594
"20150630","002131.SZ",137.3388
"20150630","002660.SZ",-988.3939
"20150630","002294.SZ",26.0942
"20150630","002168.SZ",3867.8251
"20150630","300486.SZ",-25.0402
"20150630","000878.SZ",-51.3938
"20150630","300115.SZ",89.9301
"20150630","600808.SH",-142.4824
"20150630","300216.SZ",12513.6281
"20150630","600095.SH",-258.6838
"20150630","300200.SZ",13.7949
"20150630","002515.SZ",-21.6874
"20150630","002655.SZ",10.4883
"20150630","000690.SZ",-7.2573
"20150630","300279.SZ",32.056
"20150630","600547.SH",-46.2839
"20150630","002566.SZ",31.6693
"20150630","000688.SZ",21.1021
"20150630","300381.SZ",108.1033
"20150630","600532.SH",-93.6127
"20150630","300133.SZ",7.0701
"20150630","601798.SH",-25.3593
"20150630","000777.SZ",-13.0206
"20150630","000585.SZ",-35.0032
"20150630","002682.SZ",13.9761
"20150630","300347.SZ",55.3541
"20150630","300254.SZ",-23.2811
"20150630","300273.SZ",17.4205
"20150630","600883.SH",1389.9912
"20150630","600370.SH",20.8154
"20150630","300306.SZ",-42.3741
"20150630","300346.SZ",6.3976
"20150630","000996.SZ",32.2971
"20150630","002687.SZ",-11.574
"20150630","000158.SZ",125.4954
"20150630","002248.SZ",-31.8952
"20150630","002303.SZ",20.6292
"20150630","600963.SH",-87.7231
"20150630","000922.SZ",-137.9697
"20150630","002766.SZ",12.184
"20150630","000915.SZ",-15.8176
"20150630","002421.SZ",24.6558
"20150630","000735.SZ",-121.5725
"20150630","600854.SH",-2.9597
"20150630","600223.SH",-35.9154
"20150630","600088.SH",22.6796
"20150630","002521.SZ",-6.546
"20150630","002323.SZ",-79.7177
"20150630","002407.SZ",73.4184
"20150630","002593.SZ",35.5249
"20150630","002699.SZ",37.3532
"20150630","600179.SH",26.6355
"20150630","002063.SZ",-6.544
"20150630","002350.SZ",-51.0479
"20150630","300027.SZ",1428.2511
"20150630","600793.SH",-291.3701
"20150630","000413.SZ",6.8232
"20150630","600655.SH",1.169
"20150630","000937.SZ",-9.2449
"20150630","002223.SZ",46.4915
"20150630","603188.SH",-6.1979
"20150630","300426.SZ",-33.1879
"20150630","002757.SZ",17.1385
"20150630","600747.SH",38.0454
"20150630","600820.SH",-3.9142
"20150630","600810.SH",-103.5824
"20150630","600156.SH",543.1559
"20150630","603828.SH",-49.5502
"20150630","002514.SZ",317.6823
"20150630","000911.SZ",-62.5406
"20150630","300091.SZ",248.6654
"20150630","000760.SZ",-190.9265
"20150630","600561.SH",-53.4479
"20150630","600790.SH",-6.0282
"20150630","002153.SZ",-2.8904
"20150630","000572.SZ",8.293
"20150630","002694.SZ",-50.9227
"20150630","600169.SH",-36.7045
"20150630","000835.SZ",-84.1161
"20150630","000069.SZ",-25.3914
"20150630","300409.SZ",2.8868
"20150630","300417.SZ",11.3736
"20150630","600654.SH",38.459
"20150630","000912.SZ",101.5436
"20150630","603002.SH",-26.1804
"20150630","002183.SZ",44.6145
"20150630","300006.SZ",233.5495
"20150630","300181.SZ",20.2528
"20150630","000682.SZ",7.1187
"20150630","002743.SZ",-27.9993
"20150630","300156.SZ",-1.6699
"20150630","600376.SH",-35.4738
"20150630","600125.SH",-2.9854
"20150630","600306.SH",31.9846
"20150630","600070.SH",-128.8998
"20150630","002017.SZ",58.8844
"20150630","600111.SH",34.0663
"20150630","000015.SZ",1.4142
"20150630","000517.SZ",-84.7451
"20150630","000823.SZ",-26.5545
"20150630","000612.SZ",-54.1323
"20150630","000935.SZ",-143.8978
"20150630","000758.SZ",328.6754
"20150630","600267.SH",-64.5058
"20150630","603006.SH",-14.6294
"20150630","603997.SH",-26.2182
"20150630","603869.SH",88.9561
"20150630","603588.SH",-2.0765
"20150630","002245.SZ",97.0837
"20150630","002021.SZ",-1433.9583
"20150630","000800.SZ",468.0928
"20150630","000597.SZ",-474.7693
"20150630","000813.SZ",-64.1241
"20150630","600238.SH",-97.4141
"20150630","600785.SH",-55.2464
"20150630","600800.SH",182.9925
"20150630","002756.SZ",-28.3239
"20150630","600722.SH",-15.7578
"20150630","600686.SH",43.2871
"20150630","601699.SH",-107.6181
"20150630","600741.SH",11.9458
"20150630","002080.SZ",204.4199
"20150630","300036.SZ",153.7666
"20150630","600198.SH",-472.1212
"20150630","300168.SZ",19.1514
"20150630","002170.SZ",-25.8569
"20150630","601028.SH",60.6342
"20150630","002050.SZ",19.1487
"20150630","300440.SZ",-31.4331
"20150630","002645.SZ",-137.6654
"20150630","000793.SZ",4.2565
"20150630","300331.SZ",-136.5588
"20150630","002385.SZ",-22.6493
"20150630","000062.SZ",-47.1336
"20150630","603328.SH",24.9383
"20150630","601199.SH",76.8955
"20150630","002330.SZ",-21.246
"20150630","000150.SZ",-113.7228
"20150630","002072.SZ",-279.0417
"20150630","300150.SZ",1346.2245
